0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
5.157673836446086,-0.4578057707251026,1.8850097753129085,0.7426684484518554,1.4074870048003398,-0.7694123074620368,-4.354703119526592,2.2753914084141176,1.5169469927477437,-5.3702194249398385,4.335028890950271,-0.5985241371190506,2.1171043819151776,1.577356556566434,4.95530690756051,0.9886499394285699,1.400017979273026,-2.834552071045263,2.480727587085488,3.4834816408229083,5.20240218408324,9.117718442128451,2.634082228505368,4.593716250973816,4.206736366421345,4.23522256037696,0.3111265577120573,2.6549237415421696,4.196858571940922,8.625985999551995,5.212625191908062,3.74502559193542,3.16413609935578,1.6870367769669643,1.0219559948940902,3.3309494635503882,4.717899945862097,4.625649059643201,-0.09024885962344381,1.454535252049282,1.653512768377548,5.041346859659628,-4.572574569724736,6.048114723286033,5.994096816173046,-2.3352257157156795,0.7004668297976728,0.940898543667502,-3.265591647630545,2.7396009787185647,-0.1078369901049928,3.1373074598624275,2.193349283121111,-0.08367414730847887,4.068160316311682,0.3865850411425891,6.345530880476428,1.5705527350193313,4.322936361605275,4.544076624984018,5.101938366968889,2.689240748553168,4.043487103840759,-3.9017242283083955,1.8713260885546905,0.014411236927352652,0.3244646224969185,1.0912593083513251,2.844571706187871,1.4804916425917198,4.134052793357005,1.9195189049995947,2.424167934254351,13.498483997229501,5.533476719838239,2.4728191241264197,3.6416294099531337,-0.4869763944058947,5.836120107707531,4.018196481159995,1.4793748518266772,5.597834588714206,-2.3812778848906966,-3.2451304775161955,4.894344518978076,6.3798453113155915,4.691429956607623,0.8483677354222398,2.3554258853151473,0.7064612832500375,4.413092900830305,8.49888105712178,5.490356857514923,6.648860667568206,4.5588488941253935,4.825968878983453,7.8175087068688685,5.221853314879025,6.526616760156477,1.2342005441794426
-1.4029266045826676,-4.971236637733172,-0.19545399739821767,-2.8838107915076274,-4.0817596205646005,-0.3078504260060861,-3.226519170902871,-4.753121337767951,-4.521448774038011,-7.433745330609103,2.2523251070547987,-0.08673161212026055,-4.514778666771849,-2.742835965468796,-1.2159403532041364,-8.356064507653578,-3.841175397954956,-3.323514964748149,-2.8857712791705534,-1.3575659857567794,-2.6287216326840266,-0.5451211836727363,-2.272556251831757,-4.619602587701208,1.9010601527807012,-3.106663369941248,-2.279435814758832,0.2919954588239125,-0.7698560649816356,-2.719796065632019,-5.232862583628937,-3.2198253803365033,-3.662477186080456,-3.1726873346758557,-2.618885554297873,-6.346583032123666,-3.16717516153517,-2.2006892568018874,-7.308321381943861,-2.537885151211611,-1.7119352572283997,-6.294781490787061,-5.041366149448921,-0.984230950950844,-0.4429342266403876,-3.5013881324395637,-0.7340440286031348,-2.9377896444602913,-2.6651964917948643,-3.031383896983673,-0.7340209688848768,-4.285609077123571,-4.577749574027711,-3.673807908289587,-3.8802221856038437,-1.203106058060872,-3.413768379894229,-2.1638765890895884,0.534783174041226,-2.1373998196959985,0.9664409402179605,-3.310147615692383,-0.3830494527043508,-4.052085369272283,-0.8070911039285275,-1.8962499639919148,-0.7976215329412738,-2.6681770221149956,0.9865003715649179,-1.2953336127415165,-0.9230053837242842,-1.8144789144771225,-4.2754784313279295,-5.08492514147946,-1.2049598760453772,-1.5718890222164301,-3.3406824104095887,-6.045611729870536,-0.6330899083065339,-2.109848043507984,-2.6248869271234825,-0.6209825893796872,-2.445295396142551,-5.111462772865323,-6.6069684178822445,-0.7602435130429642,-5.1514652956160685,-0.9896771270461459,0.16269337799828634,-7.041304996399872,0.23202474460065384,-0.589639720104527,0.6955659261911927,-0.5917984261905792,-0.07902388264088638,-2.6126954711166466,-1.5982144202368576,-0.5327266538568456,-0.611593836101933,-1.0572877288969025
-1.4416611966004487,-1.0425159683107263,1.0610264094794515,-2.256076271258751,-1.589633739605411,0.23692721493062532,-2.036542060603439,-3.9278485730905714,-2.660828559228754,-4.681978202637612,0.7617339077167574,0.6852944059530209,-2.674478118471205,-2.378155059629392,-0.19335568086360763,-2.954764933628237,-2.419550922047993,-0.8336126099006713,-0.6659148732571358,-1.7508226294017795,-2.179790711474117,-1.9170358311500288,-1.2291653561371272,-1.9998812077857977,0.055249347435495325,-1.5447604076188624,-1.477849875686902,-0.8464058761058739,-2.379049739187828,-3.519558298563901,-4.450313332869003,-0.6616017985399979,-2.133416188271011,-1.0189845991398323,-3.7723498800203763,-3.756058892417975,-4.704457372379167,-3.2133593811292,-6.417581433521802,-3.5573776734956604,-2.6475806073325314,-5.674472988008606,-3.240440362418535,-0.4992400461247781,-0.32236056912794336,-3.296442126599226,-0.40149074334136536,-2.518392408019022,-2.3297601105915806,-2.446386429631034,-0.930674659964684,-4.1434945308047535,-1.3735818511303861,-4.416063712544589,-2.2288286538600195,-3.4461820246446204,-3.1372181922603293,-2.7273461543560047,-0.2156571837086013,-1.6855550712354348,-0.2583650080507374,-3.3757151552182627,0.329914366112178,-3.4920792334661166,-1.1966924817967284,-0.47204138599097245,-0.829448065849159,-0.8889243628907215,-1.1881505012266358,-0.08831078960811854,-0.4341135772600524,-1.003763821483529,-2.593944647503171,-2.8638095192258395,0.19256997871998302,-1.5324562088686056,-1.7367164282036434,-3.5171247623762203,-1.8699764183335896,-3.6132509407504805,-1.5277456075885418,-1.9613690915100015,-0.3676374061684488,-4.997937572358573,-2.0224051954213444,-0.3271435278682465,-2.273253905810667,-0.8682909612139569,0.025820930677613638,-2.6564412695868844,-0.6657010306792329,-0.9046777065760837,-0.30338629615056056,-2.0491753131181274,-0.6452986886885349,-0.5510738848148057,-1.8060160005796018,-1.6449658040218944,0.18178324120080291,-0.9112088870648131
0.3774574116619105,-1.3879243556760255,1.2218188802034826,-2.0059247590123173,0.14134317481249684,-2.3081223493818657,-4.959405225489343,-2.407155669744422,-1.1932556865987685,-4.324782280275267,0.7588026803349923,1.729685625073777,-4.792362917678379,-2.2296790444187433,0.49605332114752176,-2.2812074886615705,-2.1886074756918927,-0.8634835409937865,0.183761181796584,-2.1087821187023157,-4.170800739689185,-2.4203481365283483,-1.334203626255639,-2.044358691880639,0.5160979240855927,-3.114638707285771,-0.8045980128060765,-1.308004937199189,-2.2516347913756447,-3.8461304084757355,-4.492554407922633,1.4996517023034686,0.3568549799748191,-0.01843991867423823,-5.002869947703224,-5.162409774521385,-5.763667354588274,-0.7157436305137072,-4.367343240356151,-5.089892127494958,-3.002180829106631,-2.049321787303004,-2.9665724621311256,-0.5175659857226793,-2.0863698344338673,-5.230919884958125,0.28733296859479257,-3.279028337750614,-1.9150532155788431,-1.3077247006232269,-0.49825579658339186,-3.72062395644712,-0.4892584590653637,-4.328044234291215,-1.6567213640136935,-4.912732556313481,-2.528702664805667,-4.64132989712765,-1.4836408395038907,-2.175884230815832,0.5730912980111129,-5.796886484027981,-0.7569924208892975,-1.9548956649118843,1.5907093803017476,0.2547478993268828,-2.268293294411439,1.5944121842728987,-1.1077737522000541,0.952342907975682,-0.061178565372225414,-1.9315398534007346,-1.595237511483,-0.43391255050887967,-0.30459437960343433,-2.1910740094920245,-0.051917141360201015,-4.082013209171119,-1.0506717546021724,-4.0625025139522775,-2.078657789330862,-3.522531333599564,0.8564191211976442,-4.8873856967281535,-1.7163541437859318,-0.213997534040755,-2.396506496341436,-1.2685648603676118,-1.863531609728217,-5.321521147293208,-1.8576536517364832,-1.398099742832907,2.937045354773771,-0.5407456484234746,-2.567403103668675,0.8099344729434962,-6.0804825454429725,0.8278374163234,2.667941159248151,0.08887578704385052
-3.2815994005491924,-8.068904795940586,-7.619356901838406,-5.470955910066847,-9.923437997576913,-6.980662461629559,-12.101347652237925,-10.689212826980024,-8.326630920499989,-10.962815799863117,1.234374133751754,-1.3898830943729077,-16.75068702465254,-5.946294286264716,-10.829788553008683,-9.593826436940274,-8.504199815627073,-5.917678667532127,-12.310141798691,-6.977697022932109,-14.224004799652846,-6.028778504976914,-14.735864842832049,-9.447727765355983,-3.6924956046601523,-14.939803950921096,-0.29450716485768097,-7.944916247697792,-8.248992970380634,-9.260995055279347,-17.7638895761682,-12.615723044992677,-7.501293216573716,-15.442145152698357,-8.187105524106055,-12.450637183824956,-12.076447702341724,-5.93714881197539,-8.376407495956279,-11.504315404193711,-15.259086856468933,-19.598986623438822,-2.6171979761179642,-15.763197843280011,-14.328866926837337,-14.477570068209577,-8.243333456418073,-3.8947017777169437,-6.861770586345235,-10.415235531007887,-0.5053363757014969,-11.398964452454685,-9.77375446631802,-10.06195051056477,-10.765811168720665,-10.910555905074368,-15.943404991568825,-13.213396132815832,-6.984413588035067,-12.335241944229644,-9.356771202979075,-13.335110412117476,-9.343587098906708,-0.5776085734301065,-12.578776206933847,-10.263809958489324,-6.174409088002976,-11.193375243846784,-3.283438972353296,-9.155887049616613,-5.944972032683253,-9.520804987425478,-4.03549820420921,-19.9622189966091,-20.350047501686213,-15.062866148572349,-9.285589500848355,-9.867201152895227,-9.241282376681182,-10.889513682033021,-1.6207543028616864,-11.23560653756039,-4.080093183078361,-7.426281988340805,-21.48150203277309,-12.141869045132037,-7.839690657205054,0.4209899439029464,-5.121908580454061,-11.697674192420697,-7.383815916195025,-5.126145015829561,-7.675681462772327,-5.716927765085384,-6.757382068227419,-9.692433517100321,-15.3001313161125,-6.449286633627124,-11.217612034061673,-6.268887859809507
-7.055749598429282,-8.081307239173512,-9.298882412415177,-7.33358794675453,-13.918625324967715,-5.994483721671862,-9.612396145844244,-18.3352242868228,-12.780819712735045,-14.566386193242375,-0.5987921943790401,-4.108414860342421,-14.79676751703751,-9.416441090878228,-11.20569869941122,-15.760809764804856,-9.726655259668538,-5.891397855916756,-17.305179364409888,-4.4160973139860324,-14.623194677715212,-10.671624526421724,-12.841473317071554,-10.812584480690274,-4.348908085700236,-17.156136679468887,-2.942744901142708,-7.689641329090737,-6.7872514852134955,-7.531943450959939,-16.142948367339955,-15.781510083542303,-11.964765338997529,-16.60908585466276,-5.953715278844043,-12.648843583792704,-15.59918923905589,-9.725119753283485,-13.403750343931346,-18.423837560119022,-14.801060113338462,-21.718298640260027,-4.81106180152324,-15.088215188775434,-12.63827400111498,-13.719302480404176,-9.507380731548626,-2.630346694242436,-10.445126390440072,-11.736908033570836,-2.0462834946329957,-11.780490795934684,-14.26288691487917,-10.117962855548969,-12.440858056939078,-7.287652620903312,-15.07724480823772,-12.793556274342126,-7.0356076752587295,-14.52129867209779,-6.871395890548265,-9.748081513264324,-9.996296389449226,-2.123586234927264,-13.341289224968666,-12.915157035082684,-4.8195753426574,-14.658065138167116,-0.5105439776679151,-9.090694303159973,-9.528895795486532,-10.889490688622468,-9.379365477433888,-20.866619757761868,-14.881058750667743,-16.040880521532515,-13.235946867544847,-13.504284104764444,-10.511813944932092,-12.333626137111922,-3.4113289695786233,-8.739933410578404,-7.508267512925346,-8.277824770485935,-22.644871985722407,-13.95513550942124,-12.44553320394963,-1.0745878520515457,-3.6583576577374908,-11.856270239861702,-9.420691900618673,-9.84237898836674,-14.794896904402622,-8.116866787826448,-5.835136198360434,-16.147232780550215,-14.386059742682221,-9.021743032969528,-18.7733326580847,-8.41478163426798
-3.29226023241338,-15.562862118177016,0.6425211665813254,-5.701857832687924,18.001406027632434,-15.250360292343196,-31.594007325530754,-17.674341216692344,-20.302583328767177,-16.693063314315822,0.10381136852919931,9.341041791501533,-37.07024469826734,-0.6273514553394308,-15.88682685533135,-14.88823534771891,-20.880526104194875,-3.698574008148536,-4.523986742811361,-25.856503943994024,-38.692482792765226,-70.9018576147373,-32.295266202945356,-27.63887371495451,-0.3876035002392068,-29.917566227644446,-17.838882037495104,6.238841691617003,-21.0150268143873,-63.79046443723848,-55.36697078860609,-18.77574233228573,2.9866490097203315,-18.022897785614582,-22.64753572030851,-39.44630188016928,-63.58403128486084,-15.938614917901706,-14.987262318999154,-4.042378332190188,-35.13325242456786,-27.935079245884843,-8.640571360343195,-25.937403384198475,-54.89994749074644,-5.396860075608031,0.8096573035997586,-33.62119153261672,11.961759774565664,-18.255475549909363,2.4585083319474914,-43.93306899480377,1.0390228402116608,-21.84720152651023,-29.323445580242446,-48.38763124515108,-55.270180235426174,-30.453036528567637,-41.4858232775354,-24.994036500536268,-9.186119778762263,-52.44732319774225,-33.501657021407425,-8.796725787831146,6.607544452178661,14.214118000060768,-20.870789214146647,9.567905947938092,-22.412725864420526,-15.439816187087544,-13.97688042233773,-20.796671411888482,4.0937110287092455,-45.95291421737377,-39.11179905471363,1.4786374909004547,-6.409859535336162,-36.81243643474936,-32.95791659838593,-26.253866347161598,-7.354498279194591,-71.87636420765809,0.6821697230409853,-6.735355737036227,-50.48430205615759,-37.14132187063366,-36.501501795309736,-26.06048237829061,-7.770986116194129,-7.338802664574209,-31.740541217629936,-51.240593543089176,28.667986916713176,-32.09517379048191,-39.072835277070375,-1.6744063854707465,-76.68727301607083,-9.969375818149066,4.380085705471808,-6.24679232233219
1.7309583621514277,1.3483722337088997,0.9395642430898742,1.0747581467225868,3.8568310275869377,-1.371594112362271,0.22879418793792794,3.666015146620958,2.890396913734597,2.5012259031825095,-2.227159563342632,1.4062890808566444,1.0483986862743155,2.1201124811755787,1.2680379740300736,4.279610326059771,3.079602390243474,0.8736874132564275,4.77874750160778,-0.2687208534260453,2.401627289730732,1.7400582581012343,0.7137658726784769,1.3511563199161116,-1.0298401795160341,2.5149679506702074,0.27078375603502175,0.05241092332547325,1.0362224586797386,0.49856857930991244,2.3103469077698127,6.319911113718574,3.0541631230354738,2.94785643272234,0.7086796214389551,2.7359910999593873,2.2132605396398515,1.762525817887115,3.975539633047594,2.587482914369105,1.9923818680164813,6.147532737911191,1.44455021470665,2.3083474113908973,0.5498895226888243,2.4175947086768916,1.0329929124124797,-0.6325031788295074,2.018624602283742,1.9435757081005929,-0.055037878959298216,1.8630934508485502,4.212796902913605,1.856979841141382,2.7254436955773467,-0.5145563419697808,2.899025915369222,1.9262001179847061,0.01934015997364637,3.0198878273295717,1.334212518550954,1.094255250223636,0.005841975016353314,0.25769629905357,3.7823311988534187,3.9010852969958694,-0.07716159160307819,6.580658390243901,-1.5018326066557068,1.983101364100652,1.0654767682453856,0.5304451905235433,1.9585186872401876,4.698729767798603,2.366300343711492,1.639411786048721,3.446246061932184,2.1204379567057043,1.3045063964642896,2.0745690112081823,-0.15868249843929463,-0.6941337766835238,1.129057402426259,1.24131831450023,6.399660059500446,1.3248699074172505,2.5058591448774488,-0.9181348374782861,-1.918487324749718,2.426050265863654,0.8178743524085426,0.14950695488852994,2.6644490748867034,1.2344169417206914,-1.63298307497258,4.091332447380164,-0.046017190524020896,1.8963340195116603,5.014494666437674,1.789491931257874
-1.6964260071743738,-2.1606919925982333,-2.7520826054886585,0.16641367863985196,3.5965371877223804,-2.021753777776762,4.464961117937957,1.0684994036420385,1.934325089891185,4.80195455514973,-3.43366100981144,-5.641047256009367,6.6709344376833,0.009785531101139448,0.6078139803674499,-0.4715813060375783,3.576005418151722,1.094080017418234,2.29664629621552,2.088157950598057,6.853227382847036,1.9161557305960149,0.17351475600175587,-0.15431179483636057,-2.656117435597166,5.193296286272214,-0.05177384206439704,-1.1081386187324296,0.5171137636409396,0.7090275799294554,5.108124128055182,0.1265769925992171,1.395992938113466,0.8329057542181605,0.018370971244019815,4.618934243445681,-0.10660108766593945,0.23021322029412136,6.951395881756616,4.079293902649903,3.8995981343851427,2.695394179986152,1.7286742867489253,0.6060899966472909,0.7982859921096125,3.8579863588193937,-1.9582687457764236,2.2620390031934465,5.5068019751402835,0.19120075500544845,1.1626123458118538,2.0823263131815235,1.7656688067590125,3.054350416329921,-0.4325661026459908,4.612928540770994,1.939351844158965,7.170329240348653,2.472696814410336,0.4156688172224167,-0.356654174485213,4.55565317458434,-2.869000764036376,1.6723537937726363,3.54328199206055,2.149159747023062,2.1500391968924393,5.057024743777694,1.1453452194303697,0.1495505068398025,1.5570572844331576,2.8575729037040736,1.4792546105190205,0.976221451462078,0.4673437604370152,3.774107738819298,2.0490519585806743,6.41939967148622,-0.5155056334206637,2.447289356343248,1.3865184380453912,0.5200231520057547,-1.8190778125110916,3.408434476048116,3.581319117677955,-1.3223725581433978,0.9558367533423483,-1.1378108175900474,-1.335297952099217,7.370522774070579,-2.2215963709715014,-3.248633031708434,0.5604875597572475,-1.0971088034782244,0.9933805550614822,2.2612471311151476,4.454089852975242,-0.7736150235658944,3.227287751618699,2.2613192438678813
-6.4663509915590796,-6.370430141566873,-7.5414792348749025,-5.2803217523044506,-8.235882287443134,-5.543046629122304,-1.471472557839809,-16.012971125554817,-6.172645375633177,-7.034148187603288,4.906651250294511,-4.738440995010662,-7.6148574961106705,-7.811554389545556,-6.812037171754993,-19.464618272676166,-8.942352752574434,0.4996769146754355,-13.079003143832786,2.1422676492816137,-10.722467229362154,-11.885048263232807,-8.764130662370599,-9.420648937794173,0.7460053113557538,-13.146533982869478,1.8325515037802158,-2.943304254779561,-2.5210714362002324,-3.233902589078702,-12.893591253012644,-18.257880956723863,-7.260831381748583,-13.195903208435581,-1.6555351333363013,-16.717627195943223,-10.252821179124787,-11.803930224952968,-7.392721975831318,-25.083850798235083,-10.647253692587995,-14.90864753200791,-2.10616205440551,-14.037885497799888,-6.440926410997293,-9.201124995042232,-5.396371312902776,2.197868430292798,-1.5405632099229694,-9.654879946916845,5.244813153105719,-1.875948438089018,-15.29949824721044,-4.803462504107874,-6.941680405929938,0.4701452931975354,-17.28611318688244,-6.032858156279395,-3.7346927700778254,-12.797738065069998,-0.6150130512656022,0.330555793299432,-6.943706471071879,-0.24702415265128255,-7.517877175513852,-6.513353634632815,-0.8956488523286169,-11.34127594637864,4.044942988025171,-5.329598704229965,-4.4026316686815425,-3.7062936269133138,-4.042383856205194,-6.1246342692886575,-10.530627780876017,-12.34843379762693,-8.59817325081943,-12.291527016810107,-6.179004326850996,-7.018793578564673,1.1236587901913433,0.4278234997461158,-4.884697796482376,1.8705985821818485,-25.347532807026866,-9.544087389622215,-10.508210641332653,1.4943623292156158,0.06340005887425415,-5.047273562152146,-6.669380323184716,-2.884942212610628,-6.769893771450832,-2.1964972652453807,-2.495812069792297,-21.507490798983902,-7.759232496776757,-4.446154371288305,-12.734500973556061,-2.4662031200929566
